"pop_id","pixel_id","x","y","tile_id","clc_code","clc_name","Onset_Greenness_Increase_2013","Onset_Greenness_Increase_2014","Onset_Greenness_Increase_2015","Onset_Greenness_Increase_2016","Onset_Greenness_Increase_2017","Onset_Greenness_Increase_2018","Onset_Greenness_Increase_2019","Onset_Greenness_Increase_2020","Onset_Greenness_Increase_2021","Onset_Greenness_Increase_2022","Onset_Greenness_Increase_2023","GLSP_QC_2013","GLSP_QC_2014","GLSP_QC_2015","GLSP_QC_2016","GLSP_QC_2017","GLSP_QC_2018","GLSP_QC_2019","GLSP_QC_2020","GLSP_QC_2021","GLSP_QC_2022","GLSP_QC_2023","PGQ_Onset_Greenness_Increase_2013","PGQ_Onset_Greenness_Increase_2014","PGQ_Onset_Greenness_Increase_2015","PGQ_Onset_Greenness_Increase_2016","PGQ_Onset_Greenness_Increase_2017","PGQ_Onset_Greenness_Increase_2018","PGQ_Onset_Greenness_Increase_2019","PGQ_Onset_Greenness_Increase_2020","PGQ_Onset_Greenness_Increase_2021","PGQ_Onset_Greenness_Increase_2022","PGQ_Onset_Greenness_Increase_2023","QC_mandatory_quality_2013","QC_mandatory_quality_2014","QC_mandatory_quality_2015","QC_mandatory_quality_2016","QC_mandatory_quality_2017","QC_mandatory_quality_2018","QC_mandatory_quality_2019","QC_mandatory_quality_2020","QC_mandatory_quality_2021","QC_mandatory_quality_2022","QC_mandatory_quality_2023","QC_climatology_2013","QC_climatology_2014","QC_climatology_2015","QC_climatology_2016","QC_climatology_2017","QC_climatology_2018","QC_climatology_2019","QC_climatology_2020","QC_climatology_2021","QC_climatology_2022","QC_climatology_2023","QC_land_water_2013","QC_land_water_2014","QC_land_water_2015","QC_land_water_2016","QC_land_water_2017","QC_land_water_2018","QC_land_water_2019","QC_land_water_2020","QC_land_water_2021","QC_land_water_2022","QC_land_water_2023"
"Somerset_46",1686223,-250420.52326825,5690175.12769475,"h17v03",18,"Pastures",38,71,80,112,52,94,86,98,24,78,26,53,44,44,53,53,49,52,48,45,45,49,0,71,28,57,0,0,100,100,0,57,85,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1686224,-249957.21055175,5690175.12769475,"h17v03",23,"Broad-leaved forest",103,71,111,98,87,51,85,86,24,102,85,45,44,40,45,41,53,48,48,44,41,41,14,71,100,0,42,0,100,85,0,14,28,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 11-15%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 6-10%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1686225,-249493.89783525,5690175.12769475,"h17v03",27,"Moors and heathland",124,63,82,61,82,104,87,83,71,76,87,53,44,48,49,53,40,44,48,48,45,45,71,28,14,0,28,0,100,71,0,85,14,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1687018,-250883.83598475,5689711.81497825,"h17v03",26,"Natural grasslands",120,73,105,71,49,91,70,57,80,79,89,57,44,44,45,53,53,48,44,48,45,45,85,85,100,57,0,0,57,0,28,71,28,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill >31%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1687019,-250420.52326825,5689711.81497825,"h17v03",26,"Natural grasslands",88,64,52,87,62,80,57,83,77,37,78,53,52,40,45,41,53,52,44,44,45,53,0,42,57,28,0,0,85,85,14,0,0,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1687020,-249957.21055175,5689711.81497825,"h17v03",26,"Natural grasslands",94,89,98,76,57,76,90,93,115,55,97,53,49,32,53,53,49,52,40,40,53,37,0,42,71,28,0,0,85,100,100,71,71,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 0%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 1-5%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_47",1644214,-167487.54701475,5714730.70166925,"h17v03",12,"Non-irrigated arable land",112,72,90,96,45,108,25,43,112,71,69,53,41,NA,53,49,48,53,40,41,57,53,57,85,14,14,0,0,0,0,71,57,0,"processed, other quality","processed, other quality",NA,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 6-10%",NA,"climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 6-10%","climatology fill >31%","climatology fill 21-30%","land","land",NA,"land","land","land","land","land","land","land","land"
"Somerset_47",1644215,-167024.23429825,5714730.70166925,"h17v03",18,"Pastures",119,67,87,96,78,87,25,74,80,NA,60,35,45,NA,53,49,49,45,48,45,35,57,71,42,0,0,28,0,0,100,28,NA,0,"not processed","processed, other quality",NA,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality","not processed","processed, other quality","climatology fill 0%","climatology fill 11-15%",NA,"climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 0%","climatology fill >31%","land","land",NA,"land","land","land","land","land","land","land","land"
"Somerset_47",1644216,-166560.92158175,5714730.70166925,"h17v03",18,"Pastures",95,57,NA,99,35,11,41,20,96,61,44,35,57,NA,57,57,41,45,53,NA,49,53,0,28,NA,0,0,28,14,28,85,0,57,"not processed","processed, other quality",NA,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,"processed, other quality","processed, other quality","climatology fill 0%","climatology fill >31%",NA,"climatology fill >31%","climatology fill >31%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 21-30%",NA,"climatology fill 16-20%","climatology fill 21-30%","land","land",NA,"land","land","land","land","land",NA,"land","land"
"Somerset_47",1644217,-166097.60886525,5714730.70166925,"h17v03",2,"Discontinuous urban fabric",27,67,63,17,75,81,79,NA,80,56,73,49,33,NA,57,35,35,35,35,NA,57,57,0,28,57,0,28,0,57,NA,28,0,0,"processed, other quality","processed, other quality",NA,"processed, other quality","not processed","not processed","not processed","not processed",NA,"processed, other quality","processed, other quality","climatology fill 16-20%","climatology fill 0%",NA,"climatology fill >31%","climatology fill 0%","climatology fill 0%","climatology fill 0%","climatology fill 0%",NA,"climatology fill >31%","climatology fill >31%","land","land",NA,"land","land","land","land","land",NA,"land","land"
"Somerset_47",1644218,-165634.29614875,5714730.70166925,"h17v03",2,"Discontinuous urban fabric",91,67,101,77,50,98,76,105,46,58,48,45,57,45,57,57,57,53,48,NA,57,53,0,28,71,0,0,0,28,100,28,0,42,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality",NA,"processed, other quality","processed, other quality","climatology fill 11-15%","climatology fill >31%","climatology fill 11-15%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill 16-20%",NA,"climatology fill >31%","climatology fill 21-30%","land","land","land","land","land","land","land","land",NA,"land","land"
"Somerset_47",1645010,-167487.54701475,5714267.38895275,"h17v03",12,"Non-irrigated arable land",103,13,77,NA,44,119,29,96,140,42,60,53,53,NA,35,49,36,49,NA,53,NA,49,28,57,0,NA,0,42,14,100,14,0,0,"processed, other quality","processed, other quality",NA,"not processed","processed, other quality","processed, good quality","processed, other quality",NA,"processed, other quality",NA,"processed, other quality","climatology fill 21-30%","climatology fill 21-30%",NA,"climatology fill 0%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 16-20%",NA,"climatology fill 21-30%",NA,"climatology fill 16-20%","land","land",NA,"land","land","land","land",NA,"land",NA,"land"
"Somerset_47",1645011,-167024.23429825,5714267.38895275,"h17v03",12,"Non-irrigated arable land",96,84,70,92,43,87,88,89,119,82,78,49,57,NA,45,49,53,53,NA,57,NA,49,0,42,28,57,0,0,100,100,57,85,0,"processed, other quality","processed, other quality",NA,"processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,"processed, other quality",NA,"processed, other quality","climatology fill 16-20%","climatology fill >31%",NA,"climatology fill 11-15%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%",NA,"climatology fill >31%",NA,"climatology fill 16-20%","land","land",NA,"land","land","land","land",NA,"land",NA,"land"
"Somerset_47",1645012,-166560.92158175,5714267.38895275,"h17v03",2,"Discontinuous urban fabric",84,74,74,112,41,81,51,40,67,85,43,57,58,NA,57,53,52,53,49,53,53,57,0,28,28,0,0,0,42,0,0,57,71,"processed, other quality","processed, backup algorithm",NA,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","climatology fill >31%","climatology fill >31%",NA,"climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill >31%","land","land",NA,"land","land","land","land","land","land","land","land"
"Somerset_47",1645013,-166097.60886525,5714267.38895275,"h17v03",2,"Discontinuous urban fabric",75,63,98,97,71,87,55,105,100,NA,84,57,58,NA,57,49,53,53,44,35,35,49,0,0,57,0,0,0,57,100,100,NA,28,"processed, other quality","processed, backup algorithm",NA,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","not processed","not processed","processed, other quality","climatology fill >31%","climatology fill >31%",NA,"climatology fill >31%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 0%","climatology fill 0%","climatology fill 16-20%","land","land",NA,"land","land","land","land","land","land","land","land"
"Somerset_47",1645014,-165634.29614875,5714267.38895275,"h17v03",2,"Discontinuous urban fabric",53,79,73,100,92,107,91,51,64,100,91,53,58,NA,57,53,57,53,NA,57,57,53,0,28,14,0,57,0,71,0,57,0,57,"processed, other quality","processed, backup algorithm",NA,"processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,"processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill >31%",NA,"climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%",NA,"climatology fill >31%","climatology fill >31%","climatology fill 21-30%","land","land",NA,"land","land","land","land",NA,"land","land","land"
"Somerset_47",1645015,-165170.98343225,5714267.38895275,"h17v03",2,"Discontinuous urban fabric",99,75,93,85,36,67,19,38,72,61,63,53,54,NA,58,45,53,57,NA,49,49,57,0,0,0,0,14,0,0,0,14,0,0,"processed, other quality","processed, backup algorithm",NA,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality",NA,"processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 21-30%",NA,"climatology fill >31%","climatology fill 11-15%","climatology fill 21-30%","climatology fill >31%",NA,"climatology fill 16-20%","climatology fill 16-20%","climatology fill >31%","land","land",NA,"land","land","land","land",NA,"land","land","land"
